geoid,pct_bachelor_or_greater,pct_white,pct_black,pct_hispanic,pct_asian,pct_minority,median_household_income,median_home_value
06037800325,0.6547489925304015,0.8543717429067748,0.004251937599484438,0.07122177185871453,0.06053665808375118,0.14562825709322524,0.3536139105271128,0.3663820438371419
06037800326,0.7414569221079635,0.7582374731916552,0.018501734741575307,0.1134724117761747,0.08545796302699489,0.24176252680834479,0.44624560458973367,0.4940703577182335
06037800327,0.47021882445711,0.6177510608203678,0.013382315517863801,0.2591937765205092,0.06504076878276062,0.3822489391796322,0.2609443612564564,0.26869369980532687
06037800328,0.6667510887134059,0.7200965184419166,0.028427652273995838,0.08790072388831438,0.16149737326777394,0.2799034815580834,0.26036812086747313,0.34075392889052375
06037800329,0.6801933886494402,0.7808646560689347,0.016280135189148566,0.10785915911454465,0.08090000332833215,0.21913534393106526,0.3431574608408904,0.32261324360478033
06037800330,0.6186717786924636,0.7966573816155988,0.011538327059125185,0.15598885793871867,0.013496675858751014,0.20334261838440115,0.44982923095041816,0.4115076266255009
06037800331,0.550758678487936,0.7045720984759671,0.006621964319875213,0.09613130128956623,0.18220694977749147,0.29542790152403287,0.4784351498225011,0.3079901427234747
06037800332,0.6954906768912914,0.8344239841728809,0.005673464423684899,0.06680870491553798,0.08542233110212906,0.16557601582711912,0.5728460386627858,0.41517596464727174
06037800406,0.6088575715741386,0.7890390390390392,0.02671604659052358,0.1463963963963964,0.024344056196371585,0.21096096096096095,0.46137506940121475,0.8359795618295861
06037800408,0.6918940497465519,0.8305502326854641,0.019637668128562873,0.09416917601970984,0.04407699605344348,0.16944976731453598,0.4201297171795347,0.7930147808896675
06037800410,0.7152710110232936,0.5598342676090665,0.043227886116598016,0.1537899098220814,0.18940108233024644,0.4401657323909335,0.48761293470397227,0.5788441418651841
06037800504,0.6435124514364984,0.8962181178540017,0.02931078261445557,0.0395778364116095,0.030485996677905424,0.10378188214599826,0.4441004761343944,1.0
06037800506,0.680249500176925,0.8224327628361858,0.010703215312375322,0.04431540342298289,0.0861165087165803,0.17756723716381415,0.5907052845870417,0.9231151526480877
